Parent Tier Code,Tier Type Title,Tier Code,Tier Title,Subtitle,Description,Subject,Editions,Levels,Visibility,Locales,Curriculum Tree Thumbnail,Color Code,Sort Order,Header Image Src,Created By,Created Date,Last Updated By,Last Updated Date
CO_M01_T06_L01_SS00,Learning Object,8eb7d43a6595de16b0e30cc638d755df26b3099a,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS00,Learning Object,5531bc9cb385b81fb039a930c80addf9f44f93aa,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS00,Learning Object,9fe0aa4562d6fa06115de679acf6cbc14471f584,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS00,Learning Object,cb1151c19dba6eb71d628888a3371ac40a7ea4a8,,,,,,,,,,,,,,,,
CO_M01_T06_L01,Sub_Section,CO_M01_T06_L01_SS01,Summative Assessments,,"Students explore a data set, represent it with a scatter plot, and estimate lines of best fit based on observable patterns. They then learn about the Least Squares Method and how to use technology to determine the regression equation.

Students use the linear regression equations to make and assess predictions, and they differentiate between extrapolation and interpolation.

Next, students use correlation coefficients and residual plots to measure the appropriateness of a linear fit. They analyze the formula for the correlation coefficient but use graphing technology to actually calculate the value. They differentiate between correlation and causation, recognizing that a correlation between two quantities does not necessarily mean that there is a causal relationship. Students construct residual plots and use them in conjunction with the shape of the scatter plot and the correlation coefficient to quantify whether a given model is an appropriate fit.

Finally, students are given a scenario and make predictions. They synthesize their learning from the topic to decide whether a linear model is appropriate. They compare the linear model to a quadratic model for the same data and recognize that the quadratic model is the better fit.",,,,,,,,,,,,,
CO_M01_T06_L01_SS01,Learning Object,ce4af01b5cde2dbd6f2bd9c02b264cf4e92f6937,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS01,Learning Object,6f93a2529d4b52868510e7f2a24dc66b3c4cf2e3,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS01,Learning Object,c041eb9be22ad52de18c3c7ad9fec4667edf69b8,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS01,Learning Object,0b22d3a42e0567fee3e034172c9af1a7bf99ebe8,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS01,Learning Object,aa054f337db10d938c6b7e6cda0338f4ba6d3c98,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS01,Learning Object,abfaed2a98829f1f92d38560b599e3deae1e0ae7,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS01,Learning Object,72171b9acc2b48a2397655a66af65dc97e701dfd,,,,,,,,,,,,,,,,
CO_M01_T06_L01,Sub_Section,CO_M01_T06_L01_SS02,Topic Assessments with Answers,,"Students explore a data set, represent it with a scatter plot, and estimate lines of best fit based on observable patterns. They then learn about the Least Squares Method and how to use technology to determine the regression equation.

Students use the linear regression equations to make and assess predictions, and they differentiate between extrapolation and interpolation.

Next, students use correlation coefficients and residual plots to measure the appropriateness of a linear fit. They analyze the formula for the correlation coefficient but use graphing technology to actually calculate the value. They differentiate between correlation and causation, recognizing that a correlation between two quantities does not necessarily mean that there is a causal relationship. Students construct residual plots and use them in conjunction with the shape of the scatter plot and the correlation coefficient to quantify whether a given model is an appropriate fit.

Finally, students are given a scenario and make predictions. They synthesize their learning from the topic to decide whether a linear model is appropriate. They compare the linear model to a quadratic model for the same data and recognize that the quadratic model is the better fit.",,,,,,,,,,,,,
CO_M01_T06_L01_SS02,Learning Object,4f30170669617ae4f8be35281e2937107753cc96,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS02,Learning Object,1198438dc08ea218e0de0a8fb60af8e20e629ab4,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS02,Learning Object,89e0cb1a0cbbf9312fd2e54b217f4199c1f49e4d,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS02,Learning Object,b4aad1b98fe3b1536a2792f7bfb09e48cfecad6d,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS02,Learning Object,d1ca29a2b5c1b2f960f0dbabe8597ee8f3f33c3b,,,,,,,,,,,,,,,,
CO_M01_T06_L01_SS02,Learning Object,6b85ad801c1969b174b26a46510d55c706f26e44,,,,,,,,,,,,,,,,
CO_M01_T06,Lesson,CO_M01_T06_L02,Lesson 1: Like a Glove,Least Squares Regressions,Students create a scatter plot and determine a line of best fit graphically. They then use technology to determine the regression equation and analyze a diagram to make sense of the Least Squares Method. They interpret the contextual and mathematical meanings of the equation’s components and address the reasonableness of predictions from interpolation and extrapolation.,,,,,,,,,,,,,
CO_M01_T06_L02,Sub_Section,CO_M01_T06_L02_SS00,Student Lesson Resources,,Students create a scatter plot and determine a line of best fit graphically. They then use technology to determine the regression equation and analyze a diagram to make sense of the Least Squares Method. They interpret the contextual and mathematical meanings of the equation’s components and address the reasonableness of predictions from interpolation and extrapolation.,,,,,,,,,,,,,
CO_M01_T06_L02_SS00,Learning Object,8d298cc8a97bec315b67dc40d533333ec8503593,,,,,,,,,,,,,,,,
CO_M01_T06_L02_SS00,Learning Object,bd784821139036ccc8404c160345025a067325c7,,,,,,,,,,,,,,,,
CO_M01_T06_L02_SS00,Learning Object,f7b8ad4f4e37ca35d011999f58cf27751df0f996,,,,,,,,,,,,,,,,
CO_M01_T06_L02_SS00,Learning Object,8fb6c956eb1a6d51b7e6a7ce74e0abfff6e68f59,,,,,,,,,,,,,,,,
CO_M01_T06_L02_SS00,Learning Object,9a1e9d5bde35481c02b4fc775907aae4226ec6d3,,,,,,,,,,,,,,,,
CO_M01_T06_L02,Sub_Section,CO_M01_T06_L02_SS01,Lesson Planning Resources,,Students create a scatter plot and determine a line of best fit graphically. They then use technology to determine the regression equation and analyze a diagram to make sense of the Least Squares Method. They interpret the contextual and mathematical meanings of the equation’s components and address the reasonableness of predictions from interpolation and extrapolation.,,,,,,,,,,,,,
CO_M01_T06_L02_SS01,Learning Object,d47d3325a4f92814f3a4a26a494238b2726d729f,,,,,,,,,,,,,,,,
CO_M01_T06_L02_SS01,Learning Object,50bc0290a186711b2f1be5697f67025d2973e2b7,,,,,,,,,,,,,,,,
CO_M01_T06_L02,Sub_Section,CO_M01_T06_L02_SS02,MATHia Adaptive Problem-Solving,,Students create a scatter plot and determine a line of best fit graphically. They then use technology to determine the regression equation and analyze a diagram to make sense of the Least Squares Method. They interpret the contextual and mathematical meanings of the equation’s components and address the reasonableness of predictions from interpolation and extrapolation.,,,,,,,,,,,,,
CO_M01_T06_L02_SS02,Learning Object,9ecae2d22b1932d597efd425d39d757de5d3588a,,,,,,,,,,,,,,,,
CO_M01_T06_L02_SS02,Learning Object,2538ab679202a710f7efb91a0337ccf6d2c9de1e,,,,,,,,,,,,,,,,
CO_M01_T06_L02_SS02,Learning Object,e5e7e5d7542017c98cebdff764ad539987ccc055,,,,,,,,,,,,,,,,
CO_M01_T06_L02_SS02,Learning Object,68bf3995f252d8ecd6703c89645aba900c29c6dd,,,,,,,,,,,,,,,,
CO_M01_T06_L02,Sub_Section,CO_M01_T06_L02_SS03,MATHstream Interactive Videos,,Students create a scatter plot and determine a line of best fit graphically. They then use technology to determine the regression equation and analyze a diagram to make sense of the Least Squares Method. They interpret the contextual and mathematical meanings of the equation’s components and address the reasonableness of predictions from interpolation and extrapolation.,,,,,,,,,,,,,
CO_M01_T06_L02_SS03,Learning Object,acad4465e37e90658e4ab1ba6679a9a9aac125a3,,,,,,,,,,,,,,,,
CO_M01_T06_L02_SS03,Learning Object,711cacd8569913574b382cb09619c2e94f1d6feb,,,,,,,,,,,,,,,,
CO_M01_T06_L02,Sub_Section,CO_M01_T06_L02_SS04,Skills Practice,,Students create a scatter plot and determine a line of best fit graphically. They then use technology to determine the regression equation and analyze a diagram to make sense of the Least Squares Method. They interpret the contextual and mathematical meanings of the equation’s components and address the reasonableness of predictions from interpolation and extrapolation.,,,,,,,,,,,,,
CO_M01_T06_L02_SS04,Learning Object,e5e18b88ec4e7bb549dcbc77ffc68337e7f805de,,,,,,,,,,,,,,,,
CO_M01_T06_L02_SS04,Learning Object,ecf1fd96a6189e5c22fe730a2669b1e8d7ceb74e,,,,,,,,,,,,,,,,
CO_M01_T06_L02,Sub_Section,CO_M01_T06_L02_SS05,Lesson Resources with Answers,,Students create a scatter plot and determine a line of best fit graphically. They then use technology to determine the regression equation and analyze a diagram to make sense of the Least Squares Method. They interpret the contextual and mathematical meanings of the equation’s components and address the reasonableness of predictions from interpolation and extrapolation.,,,,,,,,,,,,,
CO_M01_T06_L02_SS05,Learning Object,09d7a60d87e2d5203129d5466fa5a56e34a61153,,,,,,,,,,,,,,,,
CO_M01_T06,Lesson,CO_M01_T06_L03,Lesson 2: Gotta Keep It Correlatin',Correlation,"Students learn the meaning of a correlation coefficient, r, and coefficient of determination, r2. They create scatter plots and use technology to determine a linear regression equation and r2. Students interpret the results to determine whether a line is an appropriate model for a data set. They learn that a correlation is a necessary, but not sufficient, condition for causation.",,,,,,,,,,,,,
CO_M01_T06_L03,Sub_Section,CO_M01_T06_L03_SS00,Student Lesson Resources,,"Students learn the meaning of a correlation coefficient, r, and coefficient of determination, r2. They create scatter plots and use technology to determine a linear regression equation and r2. Students interpret the results to determine whether a line is an appropriate model for a data set. They learn that a correlation is a necessary, but not sufficient, condition for causation.",,,,,,,,,,,,,
CO_M01_T06_L03_SS00,Learning Object,4095d79d8efa0fa38d0cb2496fe86ba2a97bc317,,,,,,,,,,,,,,,,
CO_M01_T06_L03_SS00,Learning Object,d41847baeb2be674817a86b93dabdcb1e9abf3e3,,,,,,,,,,,,,,,,
CO_M01_T06_L03_SS00,Learning Object,bf862de964e580d049f41f34330de0b8f1a2041a,,,,,,,,,,,,,,,,
CO_M01_T06_L03_SS00,Learning Object,067749fa58f7d30f4df1b1ccd5f269302de4742b,,,,,,,,,,,,,,,,
CO_M01_T06_L03_SS00,Learning Object,57c160594cc86301f6b635bfe34cac526ced5650,,,,,,,,,,,,,,,,
CO_M01_T06_L03,Sub_Section,CO_M01_T06_L03_SS01,Lesson Planning Resources,,"Students learn the meaning of a correlation coefficient, r, and coefficient of determination, r2. They create scatter plots and use technology to determine a linear regression equation and r2. Students interpret the results to determine whether a line is an appropriate model for a data set. They learn that a correlation is a necessary, but not sufficient, condition for causation.",,,,,,,,,,,,,
CO_M01_T06_L03_SS01,Learning Object,e66db7c9c1e4f21c4154e7e5a9cb53f4dbc86427,,,,,,,,,,,,,,,,
CO_M01_T06_L03_SS01,Learning Object,fd0c806b35ffdae338c11304d0598e4aa73a368a,,,,,,,,,,,,,,,,
CO_M01_T06_L03,Sub_Section,CO_M01_T06_L03_SS02,MATHia Adaptive Problem-Solving,,"Students learn the meaning of a correlation coefficient, r, and coefficient of determination, r2. They create scatter plots and use technology to determine a linear regression equation and r2. Students interpret the results to determine whether a line is an appropriate model for a data set. They learn that a correlation is a necessary, but not sufficient, condition for causation.",,,,,,,,,,,,,
CO_M01_T06_L03_SS02,Learning Object,6bede9514ba4244334c191620c0c67684621a908,,,,,,,,,,,,,,,,
CO_M01_T06_L03_SS02,Learning Object,e16ff562cd58f2f8a64d7e2979ea2036a40f9790,,,,,,,,,,,,,,,,
CO_M01_T06_L03_SS02,Learning Object,9ebe532da4a725513489ef1733134026ac0e2b5e,,,,,,,,,,,,,,,,
CO_M01_T06_L03_SS02,Learning Object,b7f5d1d315679e42b13ba17a89df75201e96a241,,,,,,,,,,,,,,,,
CO_M01_T06_L03,Sub_Section,CO_M01_T06_L03_SS03,MATHstream Interactive Videos,,"Students learn the meaning of a correlation coefficient, r, and coefficient of determination, r2. They create scatter plots and use technology to determine a linear regression equation and r2. Students interpret the results to determine whether a line is an appropriate model for a data set. They learn that a correlation is a necessary, but not sufficient, condition for causation.",,,,,,,,,,,,,
CO_M01_T06_L03_SS03,Learning Object,c510d58dbbb29e2c9eef98e2c306383cd380fe87,,,,,,,,,,,,,,,,
CO_M01_T06_L03_SS03,Learning Object,056817ab7ecb541df111a3b03de6cd891bf680e1,,,,,,,,,,,,,,,,
